URL,ID_NUMBER,Tags
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3076000,AC 1991.88,
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3186822,AC 1987.61.e,rectangles
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3186823,AC 1987.61.f,rectangles
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3084270,AC 1991.89,
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3063508,AC 1955.121.a,photographs; rectangles; woods
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3063509,AC 1955.121.b,brown; photographs; rectangles; woods
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3065940,AC 1955.155.a-h,art; rectangles
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3065941,AC 1955.155.a-h,art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3065942,AC 1955.155.a-h,art; painting
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3065944,AC 1955.155.a-h,art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3065945,AC 1955.155.a-h,art; painting
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3065946,AC 1955.155.a-h,art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3065947,AC 1955.155.a-h,woods; art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3065943,AC 1955.155.a-h,art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3301652,"AC 1956.47.a,b",bodies; statues; sculpture; art; lighting
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3301654,"AC 1956.47.a,b",black; statues; sculpture; art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3301651,"AC 1956.47.a,b",sculpture; statues; art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3301653,"AC 1956.47.a,b",statues; sculpture; bodies; temples; art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3199879,AC 1976.50.a,creatures; art; painting
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3043647,AC 1977.15.a,
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3194173,AC 1979.47.2,art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3043650,AC 1977.15.d,art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3199883,AC 1978.25.a,rectangles; woods; art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=32180,AC 1981.47,bodies; art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3290081,AC 1981.5,tables; dishes
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3232671,AC 1981.6,tables; dishes
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3088835,AC 1981.67,art; painting
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3185332,AC 1981.68,art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3311494,AC 1981.7,tables; vases; art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=31880,AC 1981.70,horses
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3237433,AC 1981.8,vases; dishes; art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3199893,AC 1981.79,painting; art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3143492,AC 1981.80,
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3199862,AC 1982.110,boats; water; art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3143493,AC 1981.81,rectangles; art; woods; painting
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3086830,AC 1981.99,bodies; art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3073504,AC 1982.10,rectangles; art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3143494,AC 1982.11,woods; rectangles; art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3057263,AC 1982.112,rectangles
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3086990,AC 1982.113,rectangles; art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3199897,AC 1982.117,bodies; art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3199898,AC 1982.118,art; painting; woods
